Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,6,12,0,30,0,0,0,0,0,0,0,17.5,127.02,0,0.19,1.7000000000000002,1.9000000000000001,61,77.95,21.5,1020,0.0000,0.0000,N/A
2020,6,12,1,30,0,0,0,0,0,0,0,17.5,124.55,0,0.19,1.7000000000000002,1.9000000000000001,57,80.59,21,1020,0.0000,0.0000,N/A
2020,6,12,2,30,0,0,0,0,0,0,0,17.5,118.7,0,0.19,1.7000000000000002,1.9000000000000001,55,82.93,20.5,1020,0.0000,0.0000,N/A
2020,6,12,3,30,0,0,0,0,0,0,0,17.5,110.33,0,0.19,1.7000000000000002,1.9000000000000001,52,85.68,20,1020,0.0000,0.0000,N/A
2020,6,12,4,30,0,0,0,0,0,0,0,17.6,100.22,0,0.19,1.7000000000000002,1.9000000000000001,48,88.43,19.6,1020,0.0000,0.0000,N/A
2020,6,12,5,30,14,98,16,14,98,16,0,17.8,88.63,0,0.19,2.2,1.9000000000000001,41,84.5,20.5,1021,0.0000,0.0000,N/A
2020,6,12,6,30,55,540,177,55,540,177,0,17.900000000000002,76.92,0,0.19,2.7,1.9000000000000001,40,73.21000000000001,23,1021,8.6703,6.6399,N/A
2020,6,12,7,30,77,734,393,77,734,393,0,17.2,64.46000000000001,0,0.19,3.1,1.8,50,58.34,26,1021,21.2622,16.5574,N/A
2020,6,12,8,30,91,831,606,91,831,606,0,15.4,51.67,0,0.19,3.5,1.9000000000000001,56,45.38,28.3,1021,35.0188,27.4477,N/A
2020,6,12,9,30,101,884,791,101,884,791,0,14.9,38.7,0,0.19,3.4000000000000004,2,54,40.09,29.900000000000002,1021,47.4484,37.2963,N/A
2020,6,12,10,30,107,914,930,107,914,930,0,14.4,25.72,0,0.19,3.2,2.1,55,35.95,31.3,1020,57.2091,45.0313,N/A
2020,6,12,11,30,112,927,1014,112,927,1014,0,14.100000000000001,13.24,0,0.19,3.2,2.2,57,32.67,32.6,1019,63.1327,49.7262,N/A
2020,6,12,12,30,114,927,1034,114,927,1034,0,13.8,6.82,0,0.19,3.1,2.3000000000000003,57,30.34,33.6,1018,64.5986,50.8886,N/A
2020,6,12,13,30,114,914,990,114,914,990,0,13.700000000000001,16.64,0,0.19,3.1,2.4000000000000004,56,29.150000000000002,34.2,1017,61.7006,48.5918,N/A
2020,6,12,14,30,112,887,885,112,887,885,0,13.8,29.38,0,0.19,3.1,2.5,52,28.96,34.4,1017,54.6190,42.9793,N/A
2020,6,12,15,30,106,845,730,106,845,730,0,13.700000000000001,42.38,0,0.19,3.1,2.5,48,29.07,34.2,1016,43.9445,34.5205,N/A
2020,6,12,16,30,93,777,535,93,777,535,0,13.4,55.31,0,0.19,3,2.5,45,29.94,33.4,1015,30.8996,24.1868,N/A
2020,6,12,17,30,76,658,322,76,658,322,0,13.600000000000001,68.03,0,0.19,2.8000000000000003,2.5,44,31.16,32.9,1015,17.1768,13.3310,N/A
2020,6,12,18,30,47,427,119,47,427,119,0,16.3,80.34,0,0.19,1.5,2.3000000000000003,48,48.32,28.200000000000003,1016,0.0000,0.0000,N/A
2020,6,12,19,30,2,10,2,2,10,2,0,17.5,92.24,0,0.19,1.5,2.2,51,60.75,25.6,1016,0.0000,0.0000,N/A
2020,6,12,20,30,0,0,0,0,0,0,0,17.3,103.2,0,0.19,1.6,2.2,53,64.39,24.5,1016,0.0000,0.0000,N/A
2020,6,12,21,30,0,0,0,0,0,0,0,17.400000000000002,112.87,0,0.19,1.6,2.2,54,68.53,23.5,1017,0.0000,0.0000,N/A
2020,6,12,22,30,0,0,0,0,0,0,0,17.5,120.61,0,0.19,1.6,2.2,53,72.91,22.6,1017,0.0000,0.0000,N/A
2020,6,12,23,30,0,0,0,0,0,0,7,17.6,125.58,0,0.19,1.5,2.2,53,76.63,21.900000000000002,1017,0.0000,0.0000,N/A
2020,6,13,0,30,0,0,0,0,0,0,0,17.6,126.97,0,0.19,1.5,2.2,51,79.53,21.3,1017,0.0000,0.0000,N/A
2020,6,13,1,30,0,0,0,0,0,0,7,17.6,124.52,0,0.19,1.5,2.2,48,82,20.8,1016,0.0000,0.0000,N/A
2020,6,13,2,30,0,0,0,0,0,0,7,17.6,118.68,0,0.19,1.6,2.3000000000000003,45,84.06,20.400000000000002,1016,0.0000,0.0000,N/A
2020,6,13,3,30,0,0,0,0,0,0,3,17.7,110.32000000000001,0,0.19,1.7000000000000002,2.2,42,85.82000000000001,20.200000000000003,1016,0.0000,0.0000,N/A
2020,6,13,4,30,0,0,0,0,0,0,0,18,100.22,0,0.19,1.8,2.2,41,87.89,20.1,1016,0.0000,0.0000,N/A
2020,6,13,5,30,13,89,15,13,89,15,0,18.400000000000002,88.64,0,0.19,2.3000000000000003,2.1,38,84.37,21.1,1016,0.0000,0.0000,N/A
2020,6,13,6,30,56,526,175,56,526,175,0,18.7,76.93,0,0.19,2.8000000000000003,2.1,38,73.3,23.8,1016,8.5246,6.5281,N/A
2020,6,13,7,30,79,723,390,79,723,390,0,18.3,64.49,0,0.19,3.2,2,49,58.5,27.1,1016,21.0450,16.3880,N/A
2020,6,13,8,30,94,821,603,94,821,603,0,15.600000000000001,51.7,0,0.19,3.4000000000000004,2,57,42.64,29.6,1016,34.7864,27.2654,N/A
2020,6,13,9,30,105,876,788,105,876,788,0,14.5,38.72,0,0.19,3.3000000000000003,2,57,36.47,31.1,1016,47.2066,37.1060,N/A
2020,6,13,10,30,113,907,930,113,907,930,0,13.9,25.740000000000002,0,0.19,3.2,2,56,32.65,32.4,1015,56.7191,44.6455,N/A
2020,6,13,11,30,119,922,1016,119,922,1016,0,13.5,13.25,0,0.19,3.2,2,56,29.650000000000002,33.6,1015,62.5158,49.2403,N/A
2020,6,13,12,30,121,924,1039,121,924,1039,0,13.100000000000001,6.76,0,0.19,3.1,2,58,27.650000000000002,34.4,1014,63.9199,50.3540,N/A
2020,6,13,13,30,118,916,996,118,916,996,0,12.8,16.57,0,0.19,3.1,2.1,61,26.400000000000002,34.9,1013,60.9039,47.9646,N/A
2020,6,13,14,30,115,892,893,115,892,893,0,12.600000000000001,29.310000000000002,0,0.19,3.1,2.1,65,25.98,35,1012,53.7134,42.2668,N/A
2020,6,13,15,30,109,850,737,109,850,737,0,12.4,42.32,0,0.19,3.1,2.1,68,26.23,34.5,1011,43.1824,33.9222,N/A
2020,6,13,16,30,96,782,542,96,782,542,0,12.100000000000001,55.25,0,0.19,3,2.1,73,27.330000000000002,33.5,1011,30.2317,23.6647,N/A
2020,6,13,17,30,78,661,326,78,661,326,0,12.600000000000001,67.96000000000001,0,0.19,2.9000000000000004,2.1,76,29.23,32.800000000000004,1011,16.7688,13.0153,N/A
2020,6,13,18,30,50,411,119,50,411,119,0,15.700000000000001,80.27,0,0.19,1.6,2.2,92,47.6,27.900000000000002,1012,0.0000,0.0000,N/A
2020,6,13,19,30,2,9,2,2,9,2,0,17.7,92.17,4,0.19,1.3,2.3000000000000003,101,62.26,25.400000000000002,1013,0.0000,0.0000,N/A
2020,6,13,20,30,0,0,0,0,0,0,0,18.2,103.13,0,0.19,1.2000000000000002,2.3000000000000003,105,68.37,24.400000000000002,1013,0.0000,0.0000,N/A
2020,6,13,21,30,0,0,0,0,0,0,0,18.7,112.8,0,0.19,1,2.4000000000000004,102,73.3,23.8,1014,0.0000,0.0000,N/A
2020,6,13,22,30,0,0,0,0,0,0,0,19,120.55,0,0.19,1,2.5,92,77.19,23.200000000000003,1014,0.0000,0.0000,N/A
2020,6,13,23,30,0,0,0,0,0,0,0,19,125.52,0,0.19,1,2.5,80,80.06,22.6,1014,0.0000,0.0000,N/A
2020,6,14,0,30,0,0,0,0,0,0,0,18.900000000000002,126.92,0,0.19,1.1,2.5,67,82.5,22,1014,0.0000,0.0000,N/A
2020,6,14,1,30,0,0,0,0,0,0,0,18.7,124.48,0,0.19,1.1,2.6,57,84.2,21.5,1014,0.0000,0.0000,N/A
2020,6,14,2,30,0,0,0,0,0,0,0,18.5,118.67,0,0.19,1.1,2.6,47,85.31,21.1,1014,0.0000,0.0000,N/A
2020,6,14,3,30,0,0,0,0,0,0,0,18.5,110.31,0,0.19,1.2000000000000002,2.6,37,87.72,20.6,1014,0.0000,0.0000,N/A
2020,6,14,4,30,0,0,0,0,0,0,0,18.6,100.23,0,0.19,1.3,2.7,30,89.26,20.400000000000002,1014,0.0000,0.0000,N/A
2020,6,14,5,30,13,62,14,13,62,14,0,18.8,88.65,0,0.19,1.9000000000000001,2.7,27,84.98,21.400000000000002,1015,0.0000,0.0000,N/A
2020,6,14,6,30,66,442,166,66,442,166,0,19,76.96000000000001,0,0.19,2.3000000000000003,2.7,28,73.99,23.900000000000002,1015,8.4277,6.4537,N/A
2020,6,14,7,30,96,645,374,96,645,374,0,19.1,64.51,0,0.19,2.5,2.8000000000000003,43,60.79,27.3,1015,20.8798,16.2590,N/A
2020,6,14,8,30,116,753,582,116,753,582,0,18.400000000000002,51.730000000000004,0,0.19,2.7,2.8000000000000003,63,49.27,30.200000000000003,1015,34.6101,27.1269,N/A
2020,6,14,9,30,129,814,764,129,814,764,0,18,38.75,0,0.19,2.8000000000000003,2.9000000000000004,77,43.03,32.1,1015,47.0255,36.9635,N/A
2020,6,14,10,30,147,829,894,138,850,903,0,17.8,25.77,0,0.19,2.9000000000000004,3,88,39.61,33.4,1015,56.7178,44.6444,N/A
2020,6,14,11,30,135,876,988,135,876,988,0,17.6,13.27,0,0.19,3,3.1,98,36.95,34.4,1014,62.6388,49.3371,N/A
2020,6,14,12,30,186,810,990,129,890,1013,0,17.400000000000002,6.7,18,0.19,3.2,3.1,107,35.59,34.9,1014,64.2300,50.5984,N/A
2020,6,14,13,30,142,859,966,127,880,971,0,17.400000000000002,16.51,7,0.19,3.4000000000000004,3.2,114,35.27,35,1014,61.2761,48.2578,N/A
2020,6,14,14,30,123,855,869,123,855,869,0,17.400000000000002,29.25,0,0.19,3.5,3.3000000000000003,119,36.12,34.6,1013,54.2044,42.6535,N/A
2020,6,14,15,30,114,814,717,114,814,717,0,17.5,42.25,0,0.19,3.6,3.3000000000000003,123,37.94,33.800000000000004,1013,43.6033,34.2532,N/A
2020,6,14,16,30,101,748,528,101,748,528,0,17.6,55.19,0,0.19,3.6,3.2,126,41.04,32.5,1014,30.6359,23.9816,N/A
2020,6,14,17,30,82,628,318,82,628,318,0,17.8,67.9,0,0.19,3.6,3.2,128,43.44,31.8,1014,16.9871,13.1856,N/A
2020,6,14,18,30,50,394,117,50,394,117,0,18.6,80.21000000000001,0,0.19,2.5,3.1,133,55.660000000000004,28.3,1014,0.0000,0.0000,N/A
2020,6,14,19,30,2,9,2,2,9,2,0,20,92.10000000000001,0,0.19,1.7000000000000002,3.1,137,68.9,26.200000000000003,1015,0.0000,0.0000,N/A
2020,6,14,20,30,0,0,0,0,0,0,0,20.900000000000002,103.06,0,0.19,1.4000000000000001,3.1,137,77.61,25.1,1015,0.0000,0.0000,N/A
2020,6,14,21,30,0,0,0,0,0,0,0,21.6,112.74000000000001,0,0.19,1.3,3.1,138,83.71000000000001,24.5,1015,0.0000,0.0000,N/A
2020,6,14,22,30,0,0,0,0,0,0,0,22,120.49000000000001,0,0.19,1.2000000000000002,3.2,139,87.65,24.200000000000003,1016,0.0000,0.0000,N/A
2020,6,14,23,30,0,0,0,0,0,0,0,22.3,125.46000000000001,0,0.19,1.1,3.3000000000000003,139,90.77,23.900000000000002,1016,0.0000,0.0000,N/A
2020,6,15,0,30,0,0,0,0,0,0,0,22.5,126.88000000000001,0,0.19,1.1,3.4000000000000004,138,92.76,23.700000000000003,1016,0.0000,0.0000,N/A
2020,6,15,1,30,0,0,0,0,0,0,0,22.5,124.46000000000001,0,0.19,1.1,3.4000000000000004,135,94.29,23.5,1016,0.0000,0.0000,N/A
2020,6,15,2,30,0,0,0,0,0,0,0,22.5,118.66,0,0.19,1,3.5,127,95.55,23.3,1016,0.0000,0.0000,N/A
2020,6,15,3,30,0,0,0,0,0,0,0,22.5,110.32000000000001,0,0.19,1,3.5,114,96.7,23.1,1016,0.0000,0.0000,N/A
2020,6,15,4,30,0,0,0,0,0,0,0,22.6,100.25,0,0.19,1,3.5,100,97.4,23,1016,0.0000,0.0000,N/A
2020,6,15,5,30,12,68,14,12,68,14,0,22.8,88.68,0,0.19,1.4000000000000001,3.5,89,91.13,24.3,1017,0.0000,0.0000,N/A
2020,6,15,6,30,59,471,165,59,471,165,0,23.200000000000003,76.98,0,0.19,2,3.5,94,80.44,26.8,1017,7.9926,6.1202,N/A
2020,6,15,7,30,84,672,373,84,672,373,0,22.6,64.54,0,0.19,2.2,3.5,106,68.61,29,1017,20.0203,15.5894,N/A
2020,6,15,8,30,98,779,580,98,779,580,0,22.1,51.76,0,0.19,2.3000000000000003,3.6,109,59.39,30.900000000000002,1017,33.4008,26.1788,N/A
2020,6,15,9,30,107,840,762,107,840,762,0,21.3,38.79,0,0.19,2.5,3.6,109,51.9,32.5,1017,45.5902,35.8352,N/A
2020,6,15,10,30,113,874,900,113,874,900,0,20.6,25.8,0,0.19,2.8000000000000003,3.7,111,45.79,33.9,1017,54.5203,42.9145,N/A
2020,6,15,11,30,118,891,985,118,891,985,0,19.900000000000002,13.290000000000001,0,0.19,3.2,3.7,114,41.84,34.800000000000004,1017,60.9118,47.9768,N/A
2020,6,15,12,30,120,894,1008,120,894,1008,0,19.400000000000002,6.65,0,0.19,3.6,3.7,119,39.28,35.300000000000004,1016,61.2019,48.2130,N/A
2020,6,15,13,30,119,885,968,119,885,968,0,19,16.45,0,0.19,3.9000000000000004,3.7,125,38.61,35.2,1016,59.4330,46.8064,N/A
2020,6,15,14,30,122,852,866,122,852,866,0,18.8,29.19,0,0.19,4.1000000000000005,3.7,130,39.21,34.7,1015,52.7522,41.5110,N/A
2020,6,15,15,30,121,798,712,121,798,712,0,18.7,42.2,0,0.19,4.1000000000000005,3.6,134,41.21,33.7,1015,42.4277,33.3302,N/A
2020,6,15,16,30,107,726,522,107,726,522,0,18.7,55.13,0,0.19,3.8000000000000003,3.6,137,44.29,32.4,1015,29.8529,23.3693,N/A
2020,6,15,17,30,87,602,314,87,602,314,0,18.8,67.84,0,0.19,3.7,3.6,138,46.49,31.700000000000003,1015,16.5785,12.8693,N/A
2020,6,15,18,30,54,359,115,54,359,115,0,19.3,80.15,0,0.19,2.4000000000000004,3.6,144,57.54,28.5,1016,0.0000,0.0000,N/A
2020,6,15,19,30,2,6,2,2,6,2,0,20.700000000000003,92.04,0,0.19,1.6,3.6,149,70.05,26.6,1016,0.0000,0.0000,N/A
2020,6,15,20,30,0,0,0,0,0,0,0,21.400000000000002,103,0,0.19,1.4000000000000001,3.6,152,77.77,25.6,1017,0.0000,0.0000,N/A
2020,6,15,21,30,0,0,0,0,0,0,0,21.900000000000002,112.68,0,0.19,1.3,3.6,154,83.08,25,1017,0.0000,0.0000,N/A
2020,6,15,22,30,0,0,0,0,0,0,0,22.200000000000003,120.43,0,0.19,1.2000000000000002,3.6,156,87.19,24.5,1017,0.0000,0.0000,N/A
2020,6,15,23,30,0,0,0,0,0,0,0,22.400000000000002,125.42,0,0.19,1.2000000000000002,3.5,159,90.02,24.1,1017,0.0000,0.0000,N/A
2020,6,16,0,30,0,0,0,0,0,0,0,22.400000000000002,126.85000000000001,0,0.19,1.1,3.4000000000000004,162,92.18,23.700000000000003,1017,0.0000,0.0000,N/A
2020,6,16,1,30,0,0,0,0,0,0,0,22.200000000000003,124.44,0,0.19,1,3.4000000000000004,164,93.2,23.400000000000002,1017,0.0000,0.0000,N/A
2020,6,16,2,30,0,0,0,0,0,0,0,22,118.65,0,0.19,1,3.3000000000000003,165,93.10000000000001,23.200000000000003,1017,0.0000,0.0000,N/A
2020,6,16,3,30,0,0,0,0,0,0,0,21.8,110.33,0,0.19,0.9,3.3000000000000003,162,91.22,23.3,1017,0.0000,0.0000,N/A
2020,6,16,4,30,0,0,0,0,0,0,0,21.6,100.26,0,0.19,0.7000000000000001,3.3000000000000003,133,89.24,23.5,1017,0.0000,0.0000,N/A
2020,6,16,5,30,12,56,13,12,56,13,0,21.6,88.7,0,0.19,0.7000000000000001,3.3000000000000003,89,84.21000000000001,24.400000000000002,1017,0.0000,0.0000,N/A
2020,6,16,6,30,66,433,163,66,433,163,0,21.900000000000002,77.01,0,0.19,0.9,3.3000000000000003,95,75.93,26.5,1018,7.9434,6.0823,N/A
2020,6,16,7,30,94,640,369,94,640,369,0,20.200000000000003,64.57000000000001,0,0.19,1.3,3.3000000000000003,125,59.050000000000004,29,1018,19.9624,15.5440,N/A
2020,6,16,8,30,113,747,575,113,747,575,0,18.6,51.79,0,0.19,1.7000000000000002,3.4000000000000004,131,47.77,31,1018,33.2820,26.0855,N/A
2020,6,16,9,30,127,807,756,127,807,756,0,17.5,38.82,0,0.19,2,3.4000000000000004,134,40.59,32.6,1018,45.4668,35.7380,N/A
2020,6,16,10,30,137,840,893,137,840,893,0,17,25.84,0,0.19,2.3000000000000003,3.5,137,37.13,33.6,1017,54.8842,43.2009,N/A
2020,6,16,11,30,154,843,974,154,843,974,0,16.7,13.31,0,0.19,2.4000000000000004,3.6,137,35.160000000000004,34.300000000000004,1017,60.7262,47.8306,N/A
2020,6,16,12,30,230,749,974,169,830,993,0,16.6,6.61,29,0.19,2.6,3.6,136,34.04,34.7,1016,62.3155,49.0903,N/A
2020,6,16,13,30,228,723,922,166,818,951,0,16.5,16.39,21,0.19,2.9000000000000004,3.7,135,33.68,34.800000000000004,1015,59.5586,46.9054,N/A
2020,6,16,14,30,159,795,853,156,799,854,0,16.5,29.14,4,0.19,3.1,3.6,135,34.18,34.5,1015,52.5746,41.3715,N/A
2020,6,16,15,30,157,719,690,139,764,706,0,16.400000000000002,42.14,7,0.19,3.2,3.5,137,35.19,33.9,1014,42.1373,33.1023,N/A
2020,6,16,16,30,120,697,519,120,697,519,0,16.2,55.07,0,0.19,3.2,3.4000000000000004,139,36.88,32.9,1014,29.5219,23.1108,N/A
2020,6,16,17,30,95,573,312,95,573,312,0,16.2,67.78,0,0.19,3.1,3.3000000000000003,140,38.09,32.300000000000004,1013,16.3782,12.7146,N/A
2020,6,16,18,30,56,342,115,56,342,115,0,17.2,80.09,0,0.19,2.1,3.1,149,49.800000000000004,28.700000000000003,1014,0.0000,0.0000,N/A
2020,6,16,19,30,2,6,2,2,6,2,0,18.900000000000002,91.98,0,0.19,1.6,3,158,62.15,26.700000000000003,1014,0.0000,0.0000,N/A
2020,6,16,20,30,0,0,0,0,0,0,0,19.400000000000002,102.94,0,0.19,1.4000000000000001,3,165,68.17,25.700000000000003,1015,0.0000,0.0000,N/A
2020,6,16,21,30,0,0,0,0,0,0,0,20.1,112.63,0,0.19,1.3,3,172,74.97,24.8,1015,0.0000,0.0000,N/A
2020,6,16,22,30,0,0,0,0,0,0,0,20.5,120.38,0,0.19,1.2000000000000002,3,177,80.24,24.1,1015,0.0000,0.0000,N/A
2020,6,16,23,30,0,0,0,0,0,0,0,20.700000000000003,125.38000000000001,0,0.19,1.1,3,180,83.8,23.6,1015,0.0000,0.0000,N/A
2020,6,17,0,30,0,0,0,0,0,0,0,20.900000000000002,126.82000000000001,0,0.19,1.1,3,182,87.23,23.1,1015,0.0000,0.0000,N/A
2020,6,17,1,30,0,0,0,0,0,0,0,20.900000000000002,124.43,0,0.19,1.1,3,183,89.25,22.8,1015,0.0000,0.0000,N/A
2020,6,17,2,30,0,0,0,0,0,0,0,21,118.65,0,0.19,1,3,185,91,22.5,1015,0.0000,0.0000,N/A
2020,6,17,3,30,0,0,0,0,0,0,0,21,110.34,0,0.19,0.9,3,186,92.16,22.3,1015,0.0000,0.0000,N/A
2020,6,17,4,30,0,0,0,0,0,0,0,21,100.28,0,0.19,0.9,3,184,91.74,22.400000000000002,1015,0.0000,0.0000,N/A
2020,6,17,5,30,12,59,13,12,59,13,0,21.200000000000003,88.72,0,0.19,0.9,3,174,85.89,23.700000000000003,1015,0.0000,0.0000,N/A
2020,6,17,6,30,65,437,163,65,437,163,0,21.700000000000003,77.04,0,0.19,1.2000000000000002,3.1,171,76.95,26.1,1016,7.8456,6.0071,N/A
2020,6,17,7,30,95,642,370,95,642,370,0,21.1,64.61,0,0.19,1.6,3.1,175,64.1,28.5,1016,19.7440,15.3736,N/A
2020,6,17,8,30,114,748,576,114,748,576,0,20.1,51.83,0,0.19,1.8,3.2,173,53.45,30.6,1016,32.9912,25.8573,N/A
2020,6,17,9,30,128,806,756,128,806,756,0,18.7,38.86,0,0.19,2.1,3.3000000000000003,170,44.39,32.4,1015,45.1058,35.4541,N/A
2020,6,17,10,30,138,841,895,138,841,895,0,17.5,25.88,0,0.19,2.4000000000000004,3.4000000000000004,166,37.980000000000004,33.800000000000004,1015,54.4546,42.8627,N/A
2020,6,17,11,30,156,837,970,135,872,983,0,16.6,13.34,4,0.19,2.6,3.4000000000000004,162,33.97,34.800000000000004,1014,60.0473,47.2959,N/A
2020,6,17,12,30,139,867,1000,125,889,1008,0,16.1,6.57,0,0.19,2.8000000000000003,3.5,156,31.78,35.4,1013,60.2143,47.4350,N/A
2020,6,17,13,30,245,658,876,126,877,968,0,15.9,16.330000000000002,4,0.19,3,3.5,151,30.96,35.6,1013,56.7307,44.6785,N/A
2020,6,17,14,30,197,704,812,131,840,865,0,15.8,29.080000000000002,4,0.19,3.2,3.5,147,31.45,35.2,1012,51.7891,40.7535,N/A
2020,6,17,15,30,130,782,710,130,782,710,0,15.700000000000001,42.08,0,0.19,3.4000000000000004,3.5,146,32.67,34.5,1012,40.8416,32.0848,N/A
2020,6,17,16,30,115,710,522,115,710,522,0,15.700000000000001,55.02,0,0.19,3.4000000000000004,3.4000000000000004,146,35.09,33.2,1011,29.3605,22.9849,N/A
2020,6,17,17,30,92,585,314,92,585,314,0,15.9,67.72,0,0.19,3.4000000000000004,3.4000000000000004,147,37.03,32.5,1011,16.2820,12.6407,N/A
2020,6,17,18,30,55,352,116,55,352,116,0,16.900000000000002,80.04,0,0.19,2.7,3.2,153,48.7,28.8,1012,0.0000,0.0000,N/A
2020,6,17,19,30,2,7,2,2,7,2,0,18.7,91.93,0,0.19,2.2,3.1,158,61.44,26.700000000000003,1012,0.0000,0.0000,N/A
2020,6,17,20,30,0,0,0,0,0,0,0,19.900000000000002,102.89,0,0.19,1.9000000000000001,2.9000000000000004,163,70.99,25.5,1012,0.0000,0.0000,N/A
2020,6,17,21,30,0,0,0,0,0,0,0,20.8,112.58,0,0.19,1.7000000000000002,2.9000000000000004,168,78.98,24.700000000000003,1013,0.0000,0.0000,N/A
2020,6,17,22,30,0,0,0,0,0,0,0,21.400000000000002,120.34,0,0.19,1.5,2.8000000000000003,171,84.85000000000001,24.1,1013,0.0000,0.0000,N/A
2020,6,17,23,30,0,0,0,0,0,0,0,21.700000000000003,125.35000000000001,0,0.19,1.4000000000000001,2.9000000000000004,174,88.66,23.700000000000003,1013,0.0000,0.0000,N/A
2020,6,18,0,30,0,0,0,0,0,0,0,21.900000000000002,126.8,0,0.19,1.4000000000000001,2.9000000000000004,175,91.63,23.3,1012,0.0000,0.0000,N/A
2020,6,18,1,30,0,0,0,0,0,0,0,21.900000000000002,124.42,0,0.19,1.3,3,176,93.14,23.1,1012,0.0000,0.0000,N/A
2020,6,18,2,30,0,0,0,0,0,0,0,21.900000000000002,118.66,0,0.19,1.2000000000000002,3.1,177,94.32000000000001,22.900000000000002,1012,0.0000,0.0000,N/A
2020,6,18,3,30,0,0,0,0,0,0,0,21.900000000000002,110.36,0,0.19,1.1,3.2,178,95.47,22.700000000000003,1012,0.0000,0.0000,N/A
2020,6,18,4,30,0,0,0,0,0,0,0,22,100.31,0,0.19,1,3.2,176,95.57000000000001,22.700000000000003,1013,0.0000,0.0000,N/A
2020,6,18,5,30,9,25,10,12,53,13,3,22.1,88.75,39,0.19,1.4000000000000001,3.2,171,88.41,24.1,1013,0.0000,0.0000,N/A
2020,6,18,6,30,64,425,159,63,443,162,0,22.3,77.08,0,0.19,2.2,3.1,172,76.87,26.700000000000003,1013,7.8440,6.0055,N/A
2020,6,18,7,30,90,654,370,90,654,370,0,21.6,64.65,0,0.19,2.7,3.2,176,64.19,29,1013,19.7918,15.4103,N/A
2020,6,18,8,30,105,766,578,105,766,578,0,20.8,51.870000000000005,0,0.19,2.8000000000000003,3.2,173,55.4,30.8,1013,33.0433,25.8978,N/A
2020,6,18,9,30,115,830,761,115,830,761,0,20,38.9,0,0.19,2.9000000000000004,3.2,168,47.730000000000004,32.5,1013,45.1018,35.4507,N/A
2020,6,18,10,30,122,866,901,122,866,901,0,19.200000000000003,25.92,0,0.19,3.1,3.3000000000000003,163,41.89,33.9,1012,54.5739,42.9564,N/A
2020,6,18,11,30,127,882,985,127,882,985,0,18.5,13.38,0,0.19,3.3000000000000003,3.4000000000000004,157,38.07,34.9,1012,59.7997,47.1008,N/A
2020,6,18,12,30,132,882,1008,132,882,1008,0,18,6.54,0,0.19,3.7,3.4000000000000004,152,35.88,35.4,1011,61.8223,48.7018,N/A
2020,6,18,13,30,132,869,966,132,869,966,0,17.8,16.28,0,0.19,4,3.5,150,35.6,35.300000000000004,1011,53.9026,42.4513,N/A
2020,6,18,14,30,130,841,865,130,841,865,0,17.8,29.03,0,0.19,4.3,3.5,149,36.63,34.800000000000004,1011,49.3040,38.7982,N/A
2020,6,18,15,30,122,796,713,122,796,713,0,18,42.03,0,0.19,4.4,3.5,148,39.45,33.7,1010,42.0320,33.0203,N/A
2020,6,18,16,30,123,675,511,109,725,525,0,18.400000000000002,54.96,4,0.19,4.2,3.4000000000000004,149,43.61,32.300000000000004,1010,29.5370,23.1236,N/A
2020,6,18,17,30,92,570,309,88,599,316,0,18.900000000000002,67.67,14,0.19,4.1000000000000005,3.4000000000000004,150,47.18,31.5,1011,16.3945,12.7289,N/A
2020,6,18,18,30,58,213,95,55,355,117,7,19.6,79.99,86,0.19,3,3.3000000000000003,151,58.57,28.5,1011,0.0000,0.0000,N/A
2020,6,18,19,30,1,0,1,2,6,2,7,20.700000000000003,91.88,29,0.19,2.2,3.2,152,69.37,26.8,1011,0.0000,0.0000,N/A
2020,6,18,20,30,0,0,0,0,0,0,7,21.6,102.84,0,0.19,1.9000000000000001,3.2,153,77.34,25.900000000000002,1012,0.0000,0.0000,N/A
