Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702381,-,-,-,32.77,-96.78,-6,135,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,2,24,18,30,0,0,0,0,0,0,0,7.9,92.92,0,0.18,2,1.1,341,81.25,11,992,0.0000,0.0000,N/A
2020,2,24,19,30,0,0,0,0,0,0,0,7.5,105.46000000000001,0,0.18,2.2,1.2000000000000002,175,84.10000000000001,10.100000000000001,993,0.0000,0.0000,N/A
2020,2,24,20,30,0,0,0,0,0,0,0,7.2,118.04,0,0.18,2.4000000000000004,1.2000000000000002,7,86.49,9.3,993,0.0000,0.0000,N/A
2020,2,24,21,30,0,0,0,0,0,0,0,6.9,130.35,0,0.18,2.5,1.2000000000000002,17,89.51,8.5,994,0.0000,0.0000,N/A
2020,2,24,22,30,0,0,0,0,0,0,0,6.6000000000000005,141.89000000000001,0,0.18,2.3000000000000003,1.2000000000000002,24,92.93,7.7,993,0.0000,0.0000,N/A
2020,2,24,23,30,0,0,0,0,0,0,0,6.4,151.45000000000002,0,0.18,2,1.3,22,97.37,6.800000000000001,993,0.0000,0.0000,N/A
2020,2,25,0,30,0,0,0,0,0,0,0,6.1000000000000005,156.37,0,0.18,1.8,1.3,11,100,6.1000000000000005,994,0.0000,0.0000,N/A
2020,2,25,1,30,0,0,0,0,0,0,0,5.6000000000000005,153.82,0,0.18,1.9000000000000001,1.4000000000000001,180,100,5.6000000000000005,994,0.0000,0.0000,N/A
2020,2,25,2,30,0,0,0,0,0,0,0,5.4,145.43,0,0.18,2.2,1.4000000000000001,352,100,5.4,995,0.0000,0.0000,N/A
2020,2,25,3,30,0,0,0,0,0,0,0,5.6000000000000005,134.36,0,0.18,2.8000000000000003,1.4000000000000001,346,100,5.6000000000000005,995,0.0000,0.0000,N/A
2020,2,25,4,30,0,0,0,0,0,0,0,5.7,122.22,0,0.18,3.1,1.4000000000000001,342,100,5.7,995,0.0000,0.0000,N/A
2020,2,25,5,30,0,0,0,0,0,0,0,5.300000000000001,109.68,0,0.18,3,1.4000000000000001,338,98.56,5.5,996,0.0000,0.0000,N/A
2020,2,25,6,30,0,0,0,0,0,0,0,5,97.08,0,0.18,2.9000000000000004,1.4000000000000001,333,95.79,5.6000000000000005,997,0.0000,0.0000,N/A
2020,2,25,7,30,38,258,63,38,258,63,0,4.9,84.53,0,0.18,3.1,1.4000000000000001,328,87.04,6.9,997,0.0000,0.0000,N/A
2020,2,25,8,30,100,228,168,80,611,262,4,5.2,72.69,14,0.18,3.3000000000000003,1.4000000000000001,330,75.53,9.3,998,8.3904,6.4730,N/A
2020,2,25,9,30,147,123,205,102,766,466,4,4.9,61.65,0,0.18,3.4000000000000004,1.4000000000000001,332,62.97,11.700000000000001,998,11.1887,8.7302,N/A
2020,2,25,10,30,264,203,389,117,839,632,4,4.9,52.1,0,0.18,3.4000000000000004,1.5,327,56.33,13.4,998,22.2915,17.4695,N/A
2020,2,25,11,30,316,313,537,121,882,744,2,5.2,45.08,0,0.18,3.7,1.5,319,53.03,14.700000000000001,998,31.5291,24.7547,N/A
2020,2,25,12,30,312,400,610,121,906,795,4,5.4,41.92,0,0.18,4.4,1.4000000000000001,315,51.38,15.4,997,36.1268,28.3820,N/A
2020,2,25,13,30,311,188,447,114,912,776,4,5,43.49,18,0.18,5.2,1.3,316,49.410000000000004,15.600000000000001,997,26.3635,20.7057,N/A
2020,2,25,14,30,246,36,269,100,908,692,4,3.7,49.32,0,0.18,5.7,1.2000000000000002,319,45.550000000000004,15.4,997,15.5785,12.2188,N/A
2020,2,25,15,30,225,279,372,84,875,546,4,1.9000000000000001,58.14,0,0.18,5.9,1,322,41.87,14.700000000000001,997,20.7241,16.2020,N/A
2020,2,25,16,30,140,269,237,69,782,352,4,0.6000000000000001,68.76,0,0.18,5.300000000000001,0.9,322,42.17,13.200000000000001,998,12.2659,9.5127,N/A
2020,2,25,17,30,59,226,97,45,546,136,4,0.5,80.39,100,0.18,4.7,0.9,322,44.69,12.200000000000001,998,0.0000,0.0000,N/A
2020,2,25,18,30,0,0,0,0,0,0,7,1,92.75,14,0.18,4.1000000000000005,0.7000000000000001,314,56.39,9.200000000000001,1000,0.0000,0.0000,N/A
2020,2,25,19,30,0,0,0,0,0,0,7,0.6000000000000001,105.3,0,0.18,4.4,0.7000000000000001,310,57.46,8.5,1002,0.0000,0.0000,N/A
2020,2,25,20,30,0,0,0,0,0,0,0,-0.1,117.87,0,0.18,4.4,0.6000000000000001,309,59.57,7.300000000000001,1003,0.0000,0.0000,N/A
2020,2,25,21,30,0,0,0,0,0,0,2,-0.6000000000000001,130.17000000000002,0,0.18,4.2,0.6000000000000001,309,62.06,6.1000000000000005,1004,0.0000,0.0000,N/A
2020,2,25,22,30,0,0,0,0,0,0,0,-0.8,141.66,0,0.18,4.2,0.6000000000000001,309,66.53,4.9,1004,0.0000,0.0000,N/A
2020,2,25,23,30,0,0,0,0,0,0,0,-0.7000000000000001,151.16,0,0.18,4.5,0.7000000000000001,308,70.71000000000001,4.1000000000000005,1005,0.0000,0.0000,N/A
2020,2,26,0,30,0,0,0,0,0,0,0,-0.6000000000000001,156,0,0.18,4.800000000000001,0.7000000000000001,307,74.34,3.5,1005,0.0000,0.0000,N/A
2020,2,26,1,30,0,0,0,0,0,0,4,-0.5,153.46,0,0.18,5,0.8,308,77.19,3.1,1005,0.0000,0.0000,N/A
2020,2,26,2,30,0,0,0,0,0,0,4,-0.4,145.13,0,0.18,5.4,0.8,313,79.66,2.8000000000000003,1006,0.0000,0.0000,N/A
2020,2,26,3,30,0,0,0,0,0,0,4,-0.1,134.1,0,0.18,6.300000000000001,0.9,321,81.44,2.8000000000000003,1006,0.0000,0.0000,N/A
2020,2,26,4,30,0,0,0,0,0,0,4,0.30000000000000004,121.99000000000001,0,0.18,7,0.9,328,82.31,3,1007,0.0000,0.0000,N/A
2020,2,26,5,30,0,0,0,0,0,0,4,0.30000000000000004,109.45,0,0.18,7.2,0.9,333,82.78,2.9000000000000004,1008,0.0000,0.0000,N/A
2020,2,26,6,30,0,0,0,0,0,0,4,-0.2,96.85000000000001,0,0.18,7,0.9,334,80.36,2.8000000000000003,1010,0.0000,0.0000,N/A
2020,2,26,7,30,17,0,17,39,315,70,4,-0.8,84.28,100,0.18,7.1000000000000005,0.8,337,73.93,3.4000000000000004,1011,0.0000,0.0000,N/A
2020,2,26,8,30,107,221,174,69,703,281,4,-1.6,72.43,7,0.18,7.4,0.7000000000000001,341,64.35,4.6000000000000005,1012,8.7111,6.7232,N/A
2020,2,26,9,30,166,19,175,81,864,495,4,-2.8000000000000003,61.36,18,0.18,7.300000000000001,0.7000000000000001,343,53.11,6,1012,9.5688,7.4676,N/A
2020,2,26,10,30,213,343,425,89,941,671,4,-3.5,51.77,0,0.18,7,0.6000000000000001,341,46.4,7.2,1012,24.3867,19.1136,N/A
2020,2,26,11,30,126,882,753,93,978,788,0,-3.8000000000000003,44.72,0,0.18,6.9,0.6000000000000001,337,42.53,8.200000000000001,1012,44.2576,34.7510,N/A
2020,2,26,12,30,146,847,780,92,995,837,0,-3.9000000000000004,41.54,0,0.18,6.9,0.6000000000000001,334,40.5,8.8,1012,46.2394,36.3291,N/A
2020,2,26,13,30,88,997,815,88,997,815,0,-4.1000000000000005,43.14,0,0.18,6.800000000000001,0.6000000000000001,333,39.050000000000004,9.1,1012,48.1135,37.7905,N/A
2020,2,26,14,30,83,974,722,83,974,722,0,-4.5,49.02,0,0.18,6.6000000000000005,0.6000000000000001,334,38.09,9.1,1011,41.8572,32.8328,N/A
2020,2,26,15,30,79,922,569,79,922,569,0,-4.9,57.89,0,0.18,6.300000000000001,0.5,337,37.95,8.700000000000001,1011,31.7412,24.8182,N/A
2020,2,26,16,30,65,829,368,65,829,368,0,-5.300000000000001,68.54,0,0.18,5.300000000000001,0.5,340,39.62,7.6000000000000005,1011,19.0817,14.8023,N/A
2020,2,26,17,30,44,602,146,44,602,146,0,-5.1000000000000005,80.2,0,0.18,4.7,0.5,341,42.53,6.800000000000001,1011,0.0000,0.0000,N/A
2020,2,26,18,30,0,0,0,0,0,0,0,-3.6,92.58,0,0.18,2.7,0.4,347,60.76,3.3000000000000003,1012,0.0000,0.0000,N/A
2020,2,26,19,30,0,0,0,0,0,0,0,-3.1,105.13,0,0.18,2.4000000000000004,0.4,351,68.04,2.2,1012,0.0000,0.0000,N/A
2020,2,26,20,30,0,0,0,0,0,0,0,-2.8000000000000003,117.7,0,0.18,2,0.4,357,74.57000000000001,1.2000000000000002,1013,0.0000,0.0000,N/A
2020,2,26,21,30,0,0,0,0,0,0,0,-2.8000000000000003,129.98,0,0.18,1.6,0.4,184,79.13,0.4,1013,0.0000,0.0000,N/A
2020,2,26,22,30,0,0,0,0,0,0,0,-3,141.43,0,0.18,1.4000000000000001,0.4,11,81.44,-0.2,1013,0.0000,0.0000,N/A
2020,2,26,23,30,0,0,0,0,0,0,0,-3.4000000000000004,150.86,0,0.18,1.2000000000000002,0.4,24,80.87,-0.5,1013,0.0000,0.0000,N/A
2020,2,27,0,30,0,0,0,0,0,0,0,-3.9000000000000004,155.64000000000001,0,0.18,1.1,0.4,47,77.14,-0.4,1012,0.0000,0.0000,N/A
2020,2,27,1,30,0,0,0,0,0,0,0,-4.4,153.1,0,0.18,1,0.4,79,73.54,-0.2,1012,0.0000,0.0000,N/A
2020,2,27,2,30,0,0,0,0,0,0,0,-4.6000000000000005,144.82,0,0.18,1,0.4,119,72.41,-0.2,1011,0.0000,0.0000,N/A
2020,2,27,3,30,0,0,0,0,0,0,0,-4.5,133.84,0,0.18,1.1,0.4,157,76.14,-0.8,1011,0.0000,0.0000,N/A
2020,2,27,4,30,0,0,0,0,0,0,0,-4.2,121.75,0,0.18,1.2000000000000002,0.4,185,82.75,-1.7000000000000002,1011,0.0000,0.0000,N/A
2020,2,27,5,30,0,0,0,0,0,0,0,-4,109.22,0,0.18,1.3,0.5,203,91,-2.7,1011,0.0000,0.0000,N/A
2020,2,27,6,30,0,0,0,0,0,0,0,-3.7,96.62,0,0.18,1.8,0.5,214,87.31,-1.9000000000000001,1012,0.0000,0.0000,N/A
2020,2,27,7,30,33,457,80,33,457,80,0,-3,84.04,0,0.18,2.6,0.6000000000000001,218,74.88,1,1012,0.0000,0.0000,N/A
2020,2,27,8,30,58,775,295,58,775,295,0,-2.6,72.17,0,0.18,3.3000000000000003,0.6000000000000001,218,59.31,4.7,1012,14.8047,11.4306,N/A
2020,2,27,9,30,71,894,504,71,894,504,0,-4.7,61.06,0,0.18,3.8000000000000003,0.7000000000000001,223,40.17,8,1012,27.6095,21.5506,N/A
2020,2,27,10,30,80,956,676,80,956,676,0,-5,51.44,0,0.18,3.8000000000000003,0.7000000000000001,231,33.980000000000004,10.200000000000001,1011,38.8399,30.4447,N/A
2020,2,27,11,30,87,984,791,87,984,791,0,-4.2,44.35,0,0.18,3.7,0.7000000000000001,234,31.970000000000002,12,1010,46.5404,36.5462,N/A
2020,2,27,12,30,91,992,838,91,992,838,0,-3.5,41.17,0,0.18,3.7,0.7000000000000001,234,31.080000000000002,13.3,1009,49.7234,39.0689,N/A
2020,2,27,13,30,89,988,814,89,988,814,0,-2.8000000000000003,42.79,0,0.18,3.5,0.7000000000000001,233,30.75,14.200000000000001,1008,48.0994,37.7820,N/A
2020,2,27,14,30,88,958,720,88,958,720,0,-2.4000000000000004,48.72,0,0.18,3.4000000000000004,0.7000000000000001,231,30.740000000000002,14.700000000000001,1007,41.7850,32.7787,N/A
2020,2,27,15,30,83,898,564,83,898,564,0,-2,57.64,0,0.18,3,0.7000000000000001,228,31.71,14.600000000000001,1006,31.5038,24.6355,N/A
2020,2,27,16,30,68,798,363,68,798,363,0,-1.4000000000000001,68.33,0,0.18,2,0.7000000000000001,213,37.75,12.700000000000001,1006,18.8562,14.6307,N/A
2020,2,27,17,30,46,571,145,46,571,145,0,3.7,80.02,0,0.18,1.3,0.6000000000000001,202,60.77,11,1006,0.0000,0.0000,N/A
2020,2,27,18,30,3,19,2,3,19,2,0,1.1,92.41,0,0.18,1.8,0.6000000000000001,187,66.28,7,1006,0.0000,0.0000,N/A
2020,2,27,19,30,0,0,0,0,0,0,0,0.30000000000000004,104.97,0,0.18,2.2,0.6000000000000001,189,64.49,6.5,1006,0.0000,0.0000,N/A
2020,2,27,20,30,0,0,0,0,0,0,0,-0.30000000000000004,117.54,0,0.18,2.5,0.6000000000000001,195,64.15,6,1006,0.0000,0.0000,N/A
2020,2,27,21,30,0,0,0,0,0,0,0,-0.6000000000000001,129.79,0,0.18,2.8000000000000003,0.6000000000000001,206,64.51,5.6000000000000005,1007,0.0000,0.0000,N/A
2020,2,27,22,30,0,0,0,0,0,0,0,-0.6000000000000001,141.20000000000002,0,0.18,2.8000000000000003,0.6000000000000001,222,67.37,4.9,1007,0.0000,0.0000,N/A
2020,2,27,23,30,0,0,0,0,0,0,0,-0.5,150.56,0,0.18,2.5,0.6000000000000001,248,71.9,4.1000000000000005,1007,0.0000,0.0000,N/A
2020,2,28,0,30,0,0,0,0,0,0,0,-0.4,155.26,0,0.18,2,0.7000000000000001,294,75.82000000000001,3.5,1007,0.0000,0.0000,N/A
2020,2,28,1,30,0,0,0,0,0,0,0,-0.2,152.74,0,0.18,2,0.7000000000000001,162,78.41,3.2,1007,0.0000,0.0000,N/A
2020,2,28,2,30,0,0,0,0,0,0,0,0.1,144.52,0,0.18,2.3000000000000003,0.8,7,80.58,3.1,1008,0.0000,0.0000,N/A
2020,2,28,3,30,0,0,0,0,0,0,0,0.4,133.58,0,0.18,2.4000000000000004,0.8,13,85.08,2.7,1008,0.0000,0.0000,N/A
2020,2,28,4,30,0,0,0,0,0,0,0,0.8,121.5,0,0.18,2.2,0.9,14,91.39,2.1,1008,0.0000,0.0000,N/A
2020,2,28,5,30,0,0,0,0,0,0,0,1.2000000000000002,108.99000000000001,0,0.18,1.8,0.9,10,99.27,1.3,1009,0.0000,0.0000,N/A
2020,2,28,6,30,0,0,0,0,0,0,0,1.5,96.38,0,0.18,1.9000000000000001,0.9,5,96.26,2,1009,0.0000,0.0000,N/A
2020,2,28,7,30,34,429,80,34,429,80,0,2,83.8,0,0.18,2.3000000000000003,0.8,178,83.4,4.6000000000000005,1010,0.0000,0.0000,N/A
2020,2,28,8,30,60,752,294,60,752,294,0,2.7,71.9,0,0.18,2.5,0.8,177,68.98,8.1,1011,14.7916,11.4251,N/A
2020,2,28,9,30,74,882,505,74,882,505,0,2.1,60.77,0,0.18,2.5,0.8,178,53.550000000000004,11.200000000000001,1011,27.7135,21.6355,N/A
2020,2,28,10,30,83,946,677,83,946,677,0,2.4000000000000004,51.11,0,0.18,2.5,0.8,345,46.53,13.600000000000001,1011,38.9473,30.5320,N/A
2020,2,28,11,30,87,974,788,87,974,788,0,2.2,43.980000000000004,0,0.18,2.7,0.9,328,39.980000000000004,15.8,1010,46.4123,36.4484,N/A
2020,2,28,12,30,89,985,835,89,985,835,0,2.1,40.79,0,0.18,2.8000000000000003,0.9,315,36.160000000000004,17.2,1010,49.5916,38.9678,N/A
2020,2,28,13,30,88,980,811,88,980,811,0,2.6,42.44,0,0.18,2.6,0.9,304,36.07,17.8,1009,47.9664,37.6799,N/A
2020,2,28,14,30,84,955,718,84,955,718,0,3,48.43,0,0.18,2.4000000000000004,0.9,296,36.61,18.1,1009,41.7105,32.7228,N/A
2020,2,28,15,30,77,900,562,77,900,562,0,3.4000000000000004,57.39,0,0.18,1.9000000000000001,0.9,287,38.15,17.900000000000002,1008,31.4331,24.5830,N/A
2020,2,28,16,30,66,800,364,66,800,364,0,4.4,68.13,0,0.18,1.2000000000000002,0.9,271,44.19,16.7,1008,18.9401,14.6990,N/A
2020,2,28,17,30,46,557,144,45,574,146,0,6.9,79.84,7,0.18,0.7000000000000001,0.9,260,55.56,15.8,1008,6.8646,5.2321,N/A
2020,2,28,18,30,3,16,2,3,22,2,0,3.3000000000000003,92.25,18,0.18,0.8,0.9,211,49.44,13.700000000000001,1008,0.0000,0.0000,N/A
2020,2,28,19,30,0,0,0,0,0,0,0,3,104.81,0,0.18,1.1,0.9,200,51.56,12.700000000000001,1008,0.0000,0.0000,N/A
2020,2,28,20,30,0,0,0,0,0,0,0,2.9000000000000004,117.37,0,0.18,1.3,0.9,200,55.94,11.4,1009,0.0000,0.0000,N/A
2020,2,28,21,30,0,0,0,0,0,0,0,2.9000000000000004,129.6,0,0.18,1.4000000000000001,0.9,201,61.64,9.9,1009,0.0000,0.0000,N/A
2020,2,28,22,30,0,0,0,0,0,0,0,2.9000000000000004,140.97,0,0.18,1.5,0.8,202,67.76,8.5,1009,0.0000,0.0000,N/A
2020,2,28,23,30,0,0,0,0,0,0,0,2.8000000000000003,150.26,0,0.18,1.6,0.8,204,72.69,7.4,1008,0.0000,0.0000,N/A
2020,3,1,0,30,0,0,0,0,0,0,3,9.700000000000001,154.52,0,0.18,4.7,1.9000000000000001,175,88.19,11.600000000000001,997,0.0000,0.0000,N/A
2020,3,1,1,30,0,0,0,0,0,0,7,10.3,152.01,0,0.18,4.3,1.9000000000000001,176,93.84,11.3,997,0.0000,0.0000,N/A
2020,3,1,2,30,0,0,0,0,0,0,4,10.8,143.89000000000001,0,0.18,4.4,2,174,98.11,11.100000000000001,996,0.0000,0.0000,N/A
2020,3,1,3,30,0,0,0,0,0,0,4,11.100000000000001,133.03,0,0.18,4.6000000000000005,2.1,173,99.77,11.100000000000001,996,0.0000,0.0000,N/A
2020,3,1,4,30,0,0,0,0,0,0,0,11.200000000000001,121,0,0.18,5.300000000000001,2.3000000000000003,178,96.94,11.700000000000001,995,0.0000,0.0000,N/A
2020,3,1,5,30,0,0,0,0,0,0,7,11.700000000000001,108.5,0,0.18,6.1000000000000005,2.4000000000000004,188,94.36,12.600000000000001,995,0.0000,0.0000,N/A
2020,3,1,6,30,0,0,0,0,0,0,7,12.4,95.89,0,0.18,6.4,2.5,195,93.33,13.5,995,0.0000,0.0000,N/A
2020,3,1,7,30,21,0,21,48,214,73,4,13,83.31,100,0.18,6.6000000000000005,2.5,195,89.27,14.8,995,0.0000,0.0000,N/A
2020,3,1,8,30,28,0,28,97,534,268,4,13.600000000000001,71.36,0,0.18,6.9,2.4000000000000004,197,82.61,16.6,995,14.4757,11.1854,N/A
2020,3,1,9,30,76,3,77,121,700,469,7,14,60.17,11,0.18,7.5,2.4000000000000004,198,76.56,18.2,995,26.3893,20.6054,N/A
2020,3,1,10,30,199,11,206,129,797,637,7,14.200000000000001,50.44,0,0.18,7.7,2.3000000000000003,199,70.04,19.8,994,36.2907,28.4523,N/A
2020,3,1,11,30,340,94,408,134,847,751,7,14.3,43.24,14,0.18,7.5,2.3000000000000003,200,65.21000000000001,21.1,993,40.9768,32.1821,N/A
2020,3,1,12,30,355,211,517,134,867,798,7,14.4,40.03,0,0.18,7.2,2.3000000000000003,200,61.71,22.1,992,36.3806,28.5888,N/A
2020,3,1,13,30,310,412,617,126,874,778,7,14.3,41.730000000000004,0,0.18,6.800000000000001,2.2,201,59.56,22.6,991,46.1760,36.2758,N/A
2020,3,1,14,30,272,394,537,115,854,688,7,14.200000000000001,47.83,0,0.18,6.300000000000001,2.2,202,58.7,22.700000000000003,991,29.7738,23.3599,N/A
2020,3,1,15,30,228,265,373,100,805,540,7,14.3,56.9,0,0.18,5.800000000000001,2.2,200,60.1,22.400000000000002,990,29.3455,22.9530,N/A
2020,3,1,16,30,152,140,205,82,705,349,6,14.600000000000001,67.71000000000001,0,0.18,4.800000000000001,2.1,196,66.21000000000001,21.200000000000003,990,17.3055,13.4334,N/A
2020,3,1,17,30,69,83,84,54,473,140,6,15.100000000000001,79.49,100,0.18,4.2,2.1,193,72.26,20.3,991,6.3393,4.8328,N/A
2020,3,1,18,30,1,0,1,2,13,2,9,15.200000000000001,91.92,29,0.17,4.3,2,188,83.71000000000001,18,991,0.0000,0.0000,N/A
2020,3,1,19,30,0,0,0,0,0,0,9,15.4,104.49000000000001,0,0.17,4.6000000000000005,1.9000000000000001,191,88.27,17.400000000000002,992,0.0000,0.0000,N/A
2020,3,1,20,30,0,0,0,0,0,0,6,15.600000000000001,117.03,0,0.17,4.7,1.9000000000000001,195,92.18,16.900000000000002,992,0.0000,0.0000,N/A
2020,3,1,21,30,0,0,0,0,0,0,6,15.700000000000001,129.23,0,0.17,4.7,1.8,197,94.46000000000001,16.6,992,0.0000,0.0000,N/A
2020,3,1,22,30,0,0,0,0,0,0,6,15.700000000000001,140.51,0,0.17,4.5,1.8,198,97.59,16.1,992,0.0000,0.0000,N/A
2020,3,1,23,30,0,0,0,0,0,0,7,15.600000000000001,149.65,0,0.17,4.3,1.7000000000000002,200,100,15.600000000000001,992,0.0000,0.0000,N/A
2020,3,2,0,30,0,0,0,0,0,0,7,15.100000000000001,154.14000000000001,0,0.17,4.1000000000000005,1.7000000000000002,204,100,15.100000000000001,991,0.0000,0.0000,N/A
2020,3,2,1,30,0,0,0,0,0,0,7,14.600000000000001,151.64000000000001,0,0.17,3.7,1.6,209,100,14.600000000000001,991,0.0000,0.0000,N/A
2020,3,2,2,30,0,0,0,0,0,0,7,14.100000000000001,143.57,0,0.17,3.2,1.6,213,100,14.100000000000001,991,0.0000,0.0000,N/A
2020,3,2,3,30,0,0,0,0,0,0,7,13.700000000000001,132.75,0,0.17,2.9000000000000004,1.5,215,100,13.700000000000001,991,0.0000,0.0000,N/A
2020,3,2,4,30,0,0,0,0,0,0,7,13.5,120.75,0,0.17,2.9000000000000004,1.6,216,100,13.5,991,0.0000,0.0000,N/A
2020,3,2,5,30,0,0,0,0,0,0,6,13.4,108.26,0,0.17,3,1.7000000000000002,218,100,13.4,991,0.0000,0.0000,N/A
2020,3,2,6,30,0,0,0,0,0,0,7,13.600000000000001,95.65,0,0.17,3.4000000000000004,1.8,221,99.3,13.700000000000001,992,0.0000,0.0000,N/A
2020,3,2,7,30,22,0,22,41,360,84,6,13.5,83.06,100,0.17,3.6,1.9000000000000001,223,93.02,14.600000000000001,993,0.0000,0.0000,N/A
2020,3,2,8,30,32,0,32,74,657,287,6,13.8,71.08,0,0.17,3.4000000000000004,2.1,225,88.07000000000001,15.8,993,1.4158,1.0944,N/A
2020,3,2,9,30,51,0,51,94,782,487,6,14.4,59.86,0,0.17,3.3000000000000003,2.2,232,82.79,17.400000000000002,993,4.2409,3.3119,N/A
2020,3,2,10,30,160,2,161,107,848,651,6,15.200000000000001,50.1,0,0.17,3.4000000000000004,2.4000000000000004,245,78.12,19.1,993,11.8813,9.3160,N/A
2020,3,2,11,30,255,19,269,111,886,760,8,15.4,42.87,0,0.17,3.4000000000000004,2.5,256,73.13,20.400000000000002,992,24.0797,18.9130,N/A
2020,3,2,12,30,182,5,186,115,893,803,8,15,39.64,0,0.17,3.2,2.5,264,68.15,21.1,992,30.7610,24.1742,N/A
2020,3,2,13,30,218,10,226,119,877,777,6,14.5,41.38,0,0.17,2.9000000000000004,2.6,268,64.89,21.400000000000002,991,36.5590,28.7225,N/A
2020,3,2,14,30,166,2,167,119,836,683,6,14.200000000000001,47.53,0,0.17,2.4000000000000004,2.6,268,63.96,21.3,990,31.2589,24.5271,N/A
2020,3,2,15,30,178,8,182,111,767,533,6,14.200000000000001,56.65,0,0.17,1.8,2.5,263,65.22,21,990,20.9146,16.3604,N/A
2020,3,2,16,30,106,16,112,92,653,342,6,15.3,67.51,0,0.17,1.1,2.5,254,74.62,19.900000000000002,990,10.7043,8.3110,N/A
2020,3,2,17,30,60,24,64,60,412,136,7,16,79.31,100,0.17,0.9,2.5,249,82.43,19.1,990,4.0037,3.0529,N/A
2020,3,2,18,30,1,0,1,2,9,2,6,14.200000000000001,91.75,29,0.17,1,2.5,258,82.22,17.3,991,0.0000,0.0000,N/A
2020,3,2,19,30,0,0,0,0,0,0,6,14,104.33,0,0.17,1,2.5,261,84.25,16.7,991,0.0000,0.0000,N/A
2020,3,2,20,30,0,0,0,0,0,0,6,13.8,116.87,0,0.17,1.1,2.4000000000000004,260,85.89,16.2,991,0.0000,0.0000,N/A
2020,3,2,21,30,0,0,0,0,0,0,6,13.700000000000001,129.04,0,0.17,1,2.3000000000000003,262,87.94,15.700000000000001,991,0.0000,0.0000,N/A
2020,3,2,22,30,0,0,0,0,0,0,7,13.600000000000001,140.27,0,0.17,0.9,2.2,268,88.85000000000001,15.4,991,0.0000,0.0000,N/A
2020,3,2,23,30,0,0,0,0,0,0,7,13.5,149.34,0,0.17,0.8,2.1,282,89.45,15.200000000000001,992,0.0000,0.0000,N/A
2020,3,3,0,30,0,0,0,0,0,0,7,13.3,153.76,0,0.17,0.6000000000000001,2,326,90.71000000000001,14.8,991,0.0000,0.0000,N/A
2020,3,3,1,30,0,0,0,0,0,0,7,13,151.26,0,0.17,0.5,2,196,91.97,14.3,991,0.0000,0.0000,N/A
2020,3,3,2,30,0,0,0,0,0,0,7,12.600000000000001,143.24,0,0.17,0.5,2.1,62,93.26,13.700000000000001,991,0.0000,0.0000,N/A
2020,3,3,3,30,0,0,0,0,0,0,6,12.200000000000001,132.47,0,0.17,0.7000000000000001,2.2,114,94.15,13.100000000000001,991,0.0000,0.0000,N/A
2020,3,3,4,30,0,0,0,0,0,0,7,12,120.49000000000001,0,0.17,1,2.3000000000000003,152,95.49,12.700000000000001,991,0.0000,0.0000,N/A
2020,3,3,5,30,0,0,0,0,0,0,7,12.100000000000001,108.01,0,0.17,1.4000000000000001,2.3000000000000003,179,96.06,12.700000000000001,992,0.0000,0.0000,N/A
2020,3,3,6,30,0,0,0,0,0,0,6,12.200000000000001,95.4,0,0.17,2.2,2.3000000000000003,209,92.15,13.5,992,0.0000,0.0000,N/A
2020,3,3,7,30,13,0,13,44,337,86,6,12.4,82.8,100,0.17,3.3000000000000003,2.3000000000000003,237,86.07000000000001,14.700000000000001,993,0.0000,0.0000,N/A
2020,3,3,8,30,19,0,19,80,633,288,6,12.100000000000001,70.8,0,0.17,3.9000000000000004,2.4000000000000004,255,78.82000000000001,15.8,993,1.6222,1.2545,N/A
2020,3,3,9,30,65,0,65,102,758,486,6,12,59.56,0,0.17,3.6,2.5,267,74,16.7,994,2.8140,2.1980,N/A
2020,3,3,10,30,179,5,182,116,824,648,6,12.4,49.75,0,0.17,3,2.7,281,71.22,17.7,994,9.2976,7.2909,N/A
